Topic-0
size,0.008941286325190076,18,,glass,0.011832078142535925,10,,tv,0.01054955550056345,1,,light,0.011155446778291288,18
sleep,0.008322781304751213,1,,beauti,0.011661784117145106,13,,stai,0.010505248207078384,1,,shower,0.010841491007533597,17
quiet,0.007762797048481547,7,,bath,0.011659994057199006,10,,view,0.010379525013468399,2,,book,0.010806754734788863,28
book,0.0075070667109909065,2,,quiet,0.011385503254909337,10,,read,0.01005262223866357,1,,decor,0.00956592862051644,21
decor,0.007380233197210098,17,,housekeep,0.011274641260891716,3,,street,0.00932522157429244,8,,size,0.008746605464915656,22
hour,0.007284612172985619,6,,window,0.010680141396350857,7,,chair,0.009221327050293238,1,,king,0.008745392467903615,17
reason,0.0070962730452429,15,,size,0.010424164953884514,1,,decor,0.00918768031768781,3,,space,0.00836763729447027,25
door,0.0070138272628253555,0,,build,0.010409090395257954,12,,color,0.009096259675165516,6,,quiet,0.008315678472707018,20
street,0.006416790009197423,0,,sit,0.010050850906675617,7,,sleep,0.008770927066094131,12,,sleep,0.007681858770353468,19
tv,0.006275114342822305,18,,modern,0.009837320550985844,7,,averag,0.00845681593979408,5,,housekeep,0.007573791845944319,15
king,0.006122714910139569,10,,view,0.00942880483464966,8,,comfort,0.008292106762891377,0,,street,0.007319487046122143,9
late,0.005868793010889597,14,,book,0.009153699779715654,12,,request,0.007898841800392936,0,,read,0.007278377237311436,14
suit,0.00581743215077119,15,,pillow,0.009026698411578842,7,,balconi,0.0074808452557924695,1,,pleasant,0.0069692451837997564,10
special,0.005506047785782322,0,,spaciou,0.009024584923387292,0,,carpet,0.0074505859926740445,2,,bath,0.006744587507847482,12
hard,0.00530616938779872,0,,pm,0.008144448842516944,6,,size,0.006874365115672381,3,,chair,0.006558273854447674,10
higher,0.00529626447030104,10,,mirror,0.008076584270039147,5,,power,0.00684430056751689,0,,enjoi,0.006551697226406513,12
read,0.005074789784150815,8,,chair,0.007757568685558679,1,,renov,0.00663219210514444,0,,small,0.006216121290065876,42
housekeep,0.004878740242189997,11,,nois,0.007473620385771684,2,,housekeep,0.006567994034751247,1,,spaciou,0.00602749149072446,12
shower,0.0044790922327406345,13,,floor,0.007312259302463521,11,,pink,0.006327559533041002,3,,doubl,0.006002476901979525,9
type,0.004383517050541159,0,,bottl,0.007277514140428673,6,,space,0.006158953593970321,0,,request,0.005907236243510526,9
spaciou,0.004368148313863059,12,,space,0.007097342869343428,0,,air,0.005949060242800899,1,,old,0.005800571338020387,5
extrem,0.004159790181663319,5,,total,0.006854085116234196,6,,quiet,0.0057987351147301735,3,,furnitur,0.005703747869538835,7
amaz,0.004043048663825783,9,,read,0.006707719689119925,5,,suit,0.005631690141889955,1,,pillow,0.005280538757609094,8
coupl,0.003749440072055516,0,,separ,0.006617831709266907,5,,bath,0.005166348249320491,2,,modern,0.005098642324584589,7
request,0.003707115793416463,9,,bedroom,0.006604452547442644,2,,noisi,0.005147001303023765,0,,mirror,0.004664755483840095,6
fan,0.0034868732965979417,7,,toiletri,0.006509117513083132,1,,bedroom,0.0050271251781452185,3,,queen,0.004603137861577378,8
bath,0.003407420217022953,0,,street,0.006216449554876569,1,,channel,0.005005094250825149,2,,bedroom,0.004464943100493912,6
queen,0.0031662981464294355,4,,request,0.006115751136722179,0,,furnish,0.004969497198501352,1,,pick,0.004407654160955841,11
sound,0.003139885086223172,6,,sleep,0.005951867940215063,6,,entir,0.004957998106936428,6,,cover,0.0043124292518476074,5
larg,0.003130147873555855,0,,furnish,0.005925153022573904,4,,secur,0.004904986787813676,0,,furnish,0.004112426789549573,5
light,0.0030454879244800636,7,,shampoo,0.005898557179186002,1,,upgrad,0.004892648592944333,0,,toiletri,0.003970238534164011,5
open,0.003033250891469725,11,,insid,0.005888228478872884,4,,three,0.004877830001314984,0,,glass,0.003956255517963989,10
chang,0.002995408355772052,7,,queen,0.005812523024092644,0,,queen,0.004830592414210059,4,,beauti,0.003905183258815462,13
doubl,0.0029183875662635497,2,,amen,0.00572054846695737,0,,week,0.00474449443144247,0,,channel,0.0038939029579561223,5
move,0.00286998784169355,0,,sink,0.005529244060695312,1,,spaciou,0.00468974123492303,0,,upgrad,0.003772387983235727,5
earli,0.0028064469214710247,0,,king,0.005514533712184292,2,,fix,0.004684098979151371,3,,balconi,0.003763613781074079,4
Topic-2
locat,0.05732074046724041,80,,market,0.07454668114164684,35,,plaza,0.056307755085293204,18,,market,0.03222264589945944,54
walk,0.04474004451290597,66,,inn,0.0606898180750671,27,,crown,0.047336981606092995,15,,locat,0.027634436984314347,86
great,0.04304327932605645,65,,larg,0.04133997796463449,16,,park,0.042775159254216835,19,,park,0.024380507530983014,50
seattl,0.03849005510018305,51,,return,0.029213087209110436,15,,freewai,0.0371448789053223,12,,walk,0.02387417847552253,70
downtown,0.029940948759482354,42,,shop,0.02259489724432757,0,,group,0.024336505251270055,8,,plaza,0.02025951071661799,18
citi,0.029829414057443836,48,,walk,0.019952492581721337,4,,minut,0.024253435036159367,10,,inn,0.020255123409524973,27
park,0.024772419225295283,31,,great,0.01563163714605526,0,,stop,0.023274431117137177,5,,great,0.019584677249479786,65
well,0.023814632431226456,38,,street,0.015375700160482573,6,,close,0.019055210219503824,4,,minut,0.01656267718782794,30
good,0.02235558850685035,29,,bai,0.015196711415391584,7,,red,0.018930886153556713,6,,crown,0.015796499110500316,15
warwick,0.021550411623528793,31,,definit,0.015000186063427052,23,,lion,0.015916803997886093,5,,shop,0.014268265069860448,27
travel,0.021487810978238184,31,,boutiqu,0.01427716686876917,6,,wall,0.014491714342456243,6,,street,0.014093601214088808,39
pike,0.021017625242973983,24,,conveni,0.013870824337165553,1,,confer,0.01435297972335684,7,,larg,0.013800802446124453,16
block,0.02065954187218533,30,,build,0.013684775214702925,0,,locat,0.01404513267062829,3,,seattl,0.012957360495323315,51
street,0.018516888147616012,31,,wife,0.012376961954836079,0,,restaur,0.013412696352944498,0,,citi,0.012683610209323116,48
lot,0.017798233637365986,29,,convent,0.011570838753816903,6,,turn,0.013412135306729694,10,,close,0.012663456616025763,23
market,0.016019103699617523,19,,locat,0.011537437815075813,3,,airport,0.012975490858169118,4,,freewai,0.012422318835299965,12
water,0.015808213060068924,19,,minut,0.010482943264538113,4,,center,0.011877584131625376,3,,restaur,0.01176359636268449,21
area,0.015434154052112521,31,,taxi,0.010428076528953731,2,,sleeper,0.011621338943799114,4,,stop,0.010449685999510034,11
minut,0.014951653262787214,16,,wall,0.009848512219833684,7,,meet,0.011383664828171512,4,,downtown,0.010078952759306781,42
needl,0.013936422748220633,20,,hill,0.009280949891686013,6,,central,0.010069091980412783,2,,return,0.009844536746011155,15
avail,0.013716154206687441,21,,head,0.009075786732165372,6,,traffic,0.009579489467691627,1,,wall,0.009821487276540418,13
restaur,0.013465260586654119,20,,museum,0.008743346246055326,0,,buse,0.008655211477309424,4,,conveni,0.009435743220950714,15
shop,0.012821031031997738,26,,restaur,0.008412832148455472,1,,distanc,0.00860618272640943,0,,airport,0.008824907656789574,13
close,0.012425926534717862,17,,game,0.008376494530590342,0,,seattle,0.008410145220396426,5,,confer,0.008800992288040555,14
easi,0.010040150587622492,15,,awesom,0.008284421219318786,1,,street,0.008388215334168591,2,,distanc,0.00825243059878454,15
plenti,0.009105623150936043,13,,citi,0.00818932764336723,0,,posit,0.008386534529358896,2,,group,0.008123291296509226,8
store,0.009090422547896562,11,,distanc,0.007500162910773597,0,,near,0.007790190082245367,2,,well,0.007992619807872269,38
option,0.008865504283804355,6,,airport,0.00719341326974568,5,,conveni,0.007644651811610834,2,,center,0.007521919111679555,9
side,0.008724235698430881,7,,central,0.007011407781699783,0,,taxi,0.007628611991894266,1,,good,0.007485704784287545,30
distanc,0.008650946159171032,15,,shuttl,0.006879346144727461,0,,shuttl,0.007586652316552031,1,,pike,0.007333990969383623,30
bit,0.008353722888193024,12,,center,0.006601030104245956,2,,handicap,0.0074718475369388,4,,central,0.007307778878133478,10
nearbi,0.008046968498569576,8,,close,0.006509233093856282,2,,shop,0.007388866933256792,1,,warwick,0.00721275735507578,31
confer,0.00764982331232306,7,,bu,0.0062479949329455565,1,,terribl,0.007281700637766472,0,,travel,0.007209539744493422,31
turn,0.007240042581416619,0,,seat,0.005960817061221666,0,,walk,0.006929998331941559,0,,boutiqu,0.007200750940061159,8
conveni,0.00679175351407626,12,,posit,0.00580230760544434,3,,descend,0.00691186767673771,3,,turn,0.007033598624805615,19
decent,0.0066411209223579855,4,,near,0.005647593446165231,4,,hair,0.00688112148086816,0,,taxi,0.006979665461707686,8
airport,0.006305818842454392,4,,site,0.005611461181546035,4,,train,0.006643680226527065,0,,block,0.006916393191195637,30
waterfront,0.006085982239829241,7,,park,0.005593944113438231,0,,bu,0.006382330251756802,0,,shuttl,0.006638872157909942,10
eat,0.006054352843950691,9,,facil,0.0054903233065275725,0,,transport,0.00620130745692302,2,,red,0.006321485523172629,6
heart,0.005608506201917622,8,,bore,0.005398122191465193,0,,market,0.006102152857115672,0,,lot,0.005975536796613659,29
shuttl,0.005450618012450686,9,,luxuri,0.0053181059618915005,0,,bank,0.005728074887267004,0,,bu,0.005715483645930909,8
direct,0.005265872796445101,4,,year,0.005253800528628571,7,,pressur,0.005387062068093548,3,,posit,0.0056470836223719905,6
wall,0.005124235267331849,0,,west,0.005124959021083521,0,,boutiqu,0.005075677003731475,0,,water,0.005470128292654499,19
groceri,0.004930747472545689,7,,tabl,0.004966141933365971,0,,refresh,0.00489996959507164,3,,near,0.00545832234558135,6
central,0.004842836872288259,8,,adjac,0.004749734995592605,3,,facil,0.0048273837319966735,1,,traffic,0.005425000899780976,5
place,0.004631305479199893,0,,stop,0.004727115633966242,1,,outsid,0.004695998142238315,1,,definit,0.005392588059652158,23
full,0.00458111816387871,11,,train,0.004559090760018788,1,,avenu,0.0046859203071943556,1,,lion,0.00531674218912735,5
bu,0.004516125753090673,7,,bank,0.0045396974246259035,1,,mall,0.004637955010813127,1,,area,0.005216665922700703,31
watch,0.004458026403361189,8,,traffic,0.004518663797016773,1,,sprai,0.004574051113855874,0,,bai,0.0050884790874460226,7
hear,0.004434429275068653,10,,surround,0.004473457330716282,0,,site,0.004363935863041608,0,,museum,0.004803280616023302,5
Topic-3
place,0.07912602195041556,72,,husband,0.04836601872651922,7,,smoke,0.05247030595614894,8,,clean,0.033042555858796153,46
great,0.06497687555533133,49,,share,0.030139975837274503,8,,smell,0.04928470411398788,8,,place,0.026649699754869513,72
clean,0.05599654715646733,42,,deck,0.02960464564355215,8,,dirti,0.04760325598567928,8,,great,0.02203181134360636,49
like,0.04625422105486155,32,,music,0.029297773761151037,8,,point,0.02455586131276975,1,,smoke,0.019535348935992576,8
no,0.04213756351601613,34,,spent,0.02434590296880417,0,,origin,0.023222859617975784,4,,smell,0.01942880794299942,9
seattl,0.03379119215728041,22,,clean,0.02259151059325436,0,,bill,0.02168092384178459,5,,dirti,0.018363241588550374,8
time,0.02803019817808214,23,,memori,0.02244418726096069,1,,clean,0.020539609826662655,4,,husband,0.01628462779054881,7
peopl,0.024165538166039672,16,,won't,0.020415507176610025,6,,spotlight,0.018824871620628493,3,,like,0.015491282619124686,32
visit,0.020068791109448515,8,,comfi,0.018185370925828597,6,,remov,0.01732556470346461,0,,no,0.014102138526881672,34
love,0.019797927244190737,13,,art,0.016903825051413076,4,,refus,0.0145430544999038,3,,valet,0.01326421883397253,13
ac,0.018842118434169563,15,,plai,0.016102603647223643,5,,valet,0.012257518348809157,3,,seattl,0.01138306750940726,22
feel,0.016679103544480683,13,,valet,0.012405504025115574,1,,bait,0.011220921459592937,2,,time,0.010404846282278954,23
perfect,0.016426041172623543,12,,soft,0.012189926802990574,0,,pennsylvania,0.01109130131442838,0,,share,0.010105308876874677,8
gener,0.015172144973312953,11,,condom,0.0105709744395914,3,,week,0.010579582006294242,1,,deck,0.009970973267231885,8
valet,0.015129634127991202,9,,fresh,0.010522122086176734,4,,cleanli,0.010569467186279413,1,,music,0.009865655286088636,8
top,0.013745065004400365,10,,don't,0.010323109231008954,0,,add,0.010280926092962172,0,,spent,0.008392963491697904,0
fun,0.012050266358197828,6,,short,0.009692625627395408,0,,nonsmok,0.010111075202774253,1,,ac,0.008220958254799652,15
don't,0.011574063881701796,22,,linen,0.009049306083110756,0,,musti,0.009846537339172129,1,,point,0.008209205709263333,4
fine,0.011311544288181105,9,,pastri,0.00856972647041996,4,,listen,0.009842960412783484,4,,peopl,0.008101444059226921,16
review,0.010536280008113076,0,,granola,0.008357212924411241,0,,fight,0.009147775923219493,2,,origin,0.007764100660330178,4
effici,0.00960208611661751,7,,bought,0.008192513312507577,0,,linen,0.00885072911818145,0,,memori,0.007507003898351551,1
pictur,0.008190941277894713,6,,maintain,0.00794150610483246,1,,ceil,0.00737946481789291,0,,don't,0.0073199792969238595,22
incred,0.008106467657519992,7,,oj,0.007740018939735938,0,,maintain,0.007377777059485519,0,,bill,0.007274088199321236,5
felt,0.007929203143282491,0,,fish,0.00752960077795361,0,,cart,0.006695365892746722,2,,linen,0.007008465721384439,3
move,0.006912627278479697,13,,armi,0.007015785811966747,0,,move,0.006185627303996064,0,,won't,0.006855827361011043,6
heat,0.006690165643073239,6,,unit,0.006682455886989738,0,,list,0.005351857323441443,0,,visit,0.006842927871137987,8
blanket,0.006589692314163554,6,,middl,0.0065128893115452505,0,,offer,0.005200606049060049,0,,love,0.006649732173080464,13
interest,0.006588599608120955,0,,design,0.006503344828203733,0,,unhelp,0.005118273664908769,0,,spotlight,0.006292400805407829,3
differ,0.006151823984058435,7,,weather,0.006292839129280578,4,,depart,0.0051136782104535174,0,,comfi,0.00613759901388359,9
open,0.006149084412775835,0,,dessert,0.0062686872877324796,3,,warwick,0.004926200975831135,0,,remov,0.0060162267447382125,0
slept,0.0059647035750166,5,,bore,0.006077196936186432,5,,nyc,0.004808087516041024,0,,maintain,0.005925010543540082,2
note,0.00560089354520479,0,,ac,0.005695956812714358,0,,seatac,0.004779840355782317,0,,art,0.0057024207399838855,4
fix,0.004699116807643313,0,,afford,0.0056134522431659,4,,stand,0.004633928477651643,0,,feel,0.0056978530832713856,13
provid,0.0044692607444355445,0,,belltown,0.00553484092292482,6,,airlin,0.0045501919533450135,0,,perfect,0.0056248787391992286,12
left,0.004229939193112823,0,,foam,0.005331606167352766,4,,agent,0.004264417699620466,0,,cleanli,0.005431703273720402,1
receiv,0.003975863470493313,0,,smell,0.005051909312948624,0,,wind,0.004105687429805322,0,,plai,0.005416786290446833,5
smell,0.003949810402059338,1,,hanger,0.004949643135028462,0,,mold,0.0039494796044516715,0,,nonsmok,0.005332065828422513,1
singl,0.003933507881143776,0,,soi,0.00480315165109756,0,,advic,0.003677153160679589,3,,musti,0.00526656911885261,1
maid,0.003795051304676084,0,,surplu,0.004739573489327591,0,,vent,0.003609122549728552,1,,gener,0.005124097440489157,11
weekend,0.0037131848611551515,0,,dirti,0.004269700678023285,0,,defin,0.0035787619328937477,0,,refus,0.0049831444428969345,3
big,0.0034511552990430404,4,,stair,0.004054398206970003,0,,promis,0.003456972559748584,0,,top,0.004729149684840064,10
non-smok,0.003313399812415734,0,,musti,0.0040128188758868305,0,,blah,0.0033223771202800685,0,,move,0.004417751045922994,13
dirti,0.0032167681019462683,0,,nonsmok,0.003989910232267557,0,,quot,0.003247899121320738,0,,soft,0.004299756303550815,5
linen,0.003125361962860237,3,,sculptur,0.003916535981387415,2,,stori,0.003054289326664947,0,,fun,0.0042626241635932574,6
board,0.0030844117009699266,4,,cleanli,0.003903816651026587,0,,time,0.0030225607865351518,0,,fresh,0.004089290393295944,4
horribl,0.0030474616490658753,0,,bright,0.0038667850183353035,0,,horribl,0.0030100263074386733,3,,short,0.00403552161829128,6
fantast,0.003032167263096192,0,,smoke,0.0038453488211716742,0,,truck,0.002926664026322945,0,,bait,0.0038536194360559227,2
alaska,0.0029481256274346357,3,,grab,0.003805468962998288,3,,doubletre,0.002829338515488678,0,,fine,0.003815934005485495,9
mold,0.0028512546991824135,4,,milk,0.00377956443058933,3,,usual,0.002776224426742664,0,,listen,0.003813059885491795,4
bad,0.0026378977305077087,0,,chanc,0.0033147793389152573,2,,smelli,0.0026198273171314096,1,,week,0.0037685521106819685,5
Topic-4
staff,0.08364557434278755,106,,friendli,0.041542058219542904,6,,told,0.09390943509321867,32,,staff,0.04156328052723841,108
not,0.05613416244844632,71,,complimentari,0.03789303627514616,14,,tub,0.0354645847684158,13,,told,0.03134417264960565,32
desk,0.055289375894442584,54,,love,0.03736963763312817,17,,confirm,0.022129822083268115,8,,desk,0.027355380562975897,70
front,0.043428640110089206,41,,staff,0.03081800759391458,2,,broken,0.02091892969130489,7,,friendli,0.023304375700173376,40
help,0.041086495954965316,44,,bag,0.02780632215910491,10,,check,0.01928630044134913,9,,front,0.022149538797630132,55
call,0.03364691195753394,41,,concierg,0.022430161044541957,11,,reserv,0.018786861212630214,1,,help,0.021981355930131348,53
check,0.030857294216658206,29,,cool,0.017453155796149793,14,,number,0.018531913712307422,7,,check,0.019527892618806806,42
no,0.030503427388758806,23,,wait,0.01576752264604301,4,,desk,0.017261518362500342,12,,not,0.01898730426305371,71
work,0.024239757098736235,11,,request,0.015571808360678997,3,,rude,0.015199476497041559,5,,reserv,0.013933293092398703,23
friendli,0.022841600311594514,34,,warm,0.015080601377266516,8,,manag,0.015076896013966092,2,,arriv,0.01361731955339072,25
dai,0.01908799065822946,28,,leav,0.014911979239885546,6,,readi,0.01469901520598787,3,,manag,0.013215108678421211,20
trip,0.017890824076096715,21,,beauti,0.014856162205283234,0,,charg,0.014206357060765014,11,,wait,0.012989804598042927,20
arriv,0.01731166628947748,22,,manag,0.014055569516950925,2,,book,0.014144160886682269,1,,call,0.012667807966361811,41
morn,0.016106815455092408,18,,pack,0.013890470698242818,4,,front,0.013502749736271118,10,,complimentari,0.012662752350414188,14
reserv,0.014585279714518298,21,,help,0.012541240896015356,4,,worst,0.013190790291768546,7,,love,0.012474427239434297,17
cab,0.01421919970793677,17,,guest,0.011588729639219484,2,,arriv,0.012597484235623471,0,,tub,0.011865965385868442,13
car,0.013626674277698344,13,,visit,0.011184213394601874,12,,help,0.012316330939412352,5,,guest,0.01172761861502186,19
new,0.01233173453488448,15,,arriv,0.010942808135070576,3,,driver,0.011489971780809231,5,,leav,0.011267817595471144,15
guest,0.012279924737949522,15,,check-in,0.010097844125891188,2,,wait,0.011402086369025219,1,,charg,0.011111547211081494,18
charg,0.011942382422874029,1,,welcom,0.009907477287441971,1,,guest,0.011314201467896032,2,,book,0.010921438098641061,11
wait,0.01179980477905995,15,,front,0.009517226546529051,4,,leav,0.011038039167506912,6,,concierg,0.010789375282222978,12
book,0.010709862134600446,9,,desk,0.009515247431983499,4,,staff,0.01022625964501117,0,,no,0.010212490832400238,23
manag,0.010512860504346005,16,,recept,0.00947992031397698,0,,difficult,0.00816964874626365,0,,bag,0.009326497224191375,10
face,0.00910598586761891,11,,question,0.009110809110172494,4,,didn't,0.007803737308578643,0,,request,0.008854410045083822,12
leav,0.007853434379020452,3,,check,0.008440083198412178,4,,realiz,0.007739452646338824,4,,work,0.00811406665823998,11
person,0.0076025379913026644,17,,reserv,0.008427738350046954,1,,bellman,0.007671165393731389,1,,check-in,0.007893795296796296,11
check-in,0.007215531359935797,7,,book,0.007910291274639965,1,,voucher,0.007619676345271216,4,,rude,0.007883124444005915,8
coupl,0.006072055257487327,15,,jewelri,0.007308121354554897,3,,wakeup,0.007589047170624991,0,,confirm,0.007535068174283822,8
assist,0.005913008863408006,7,,offic,0.007243582335063877,2,,entranc,0.007553089961135788,0,,broken,0.006990509899309408,7
door,0.005844124599128518,16,,charg,0.007185902149604928,6,,huge,0.007370624014093416,0,,question,0.006470429126710037,7
clerk,0.005793351335348969,7,,greet,0.007092884946866662,1,,duti,0.006921541677819559,0,,dai,0.00640981063000352,28
request,0.005412779456979068,8,,chanc,0.0066940488301822955,2,,employe,0.00685582425217796,6,,recept,0.006375049456128494,7
respons,0.004982132543911835,0,,tire,0.006692083057375033,4,,jet,0.006810464247535052,0,,number,0.006235501845956663,7
